機構狀態,機構名稱,地址縣市別,地址鄉鎮市區,地址街道巷弄號,負責人姓名,負責人性別,電話,是否為健保特約藥局
"開業","穗元大藥局","新北市","三重區","力行路一段149號1樓、151號1樓","吳淑芳","女","229827688","Y"
"開業","總雁藥局","臺南市","南區","鯤身路９４號","林榮貴","男","062960457、2627554","N"
"開業","繁華中西藥局","屏東縣","里港鄉","里港路282號","劉有恩","女","87751630","Y"
"開業","繁華藥局","屏東縣","長治鄉","繁華路269號","楊慧霖","男","087620637、0963039009","Y"
"開業","聯弘藥局","嘉義市","西區","博愛路二段52號1樓","蘇靜蘭","女","52331379",""
"開業","聯生中西健保藥局","臺中市","大里區","現岱路158巷11號","陳泰昇","男","","Y"
"開業","聯合大藥局","新竹縣","關西鎮","正義路九一號","張明彬","男","035877 767","Y"
"開業","聯合仁愛藥局","臺北市","大安區","大安路1段157巷3號","侯大源","男","27039269","Y"
"開業","聯合藥局","臺北市","北投區","石牌路一段二十三號","葉麗美","女","28270306","Y"
"開業","聯合藥局","高雄市","前鎮區","一心一路281號1樓","梁維容","女","3391535","Y"
"開業","聯合藥局","新北市","新莊區","新泰路一九四號二樓","陳蓓琳","女","222796464","Y"
"開業","聯合藥局","桃園市","中壢區","中山路２２９號","邱新焜","男","034226358","N"
"開業","聯合藥師藥局","高雄市","鼓山區","中華一路970號1樓","吳家菁","女","75500558","Y"
"開業","聯合藥師藥局","苗栗縣","苗栗市","中正路103號","陳麗姿","女","37264425","Y"
"開業","聯安藥局","基隆市","仁愛區","仁二路二五一號二樓","徐瑞燕","女","24288809","Y"
"開業","聯成藥局","新北市","新莊區","中正路302號1樓","鄭金松","男","229941915","Y"
"開業","聯亞藥局","高雄市","楠梓區","軍校路７１０號","徐更生","男","073638 387","Y"
"開業","聯美藥局","臺東縣","臺東市","開封街583號","韋惠羣","女","089237199、0919220971","Y"
"開業","聯康藥局","新北市","板橋區","南雅南路2段136號(1樓)","蘇詩茜","女","(02) 89674888","Y"
"開業","聯勝藥局","雲林縣","北港鎮","文昌路106號","張貴米","女","57839398","Y"
"開業","聯發藥局","臺中市","南屯區","大墩路八五０號一樓","劉國勳","男","423262738","Y"
"開業","聯盟藥局","新北市","新莊區","中港路267巷1號1樓","蔡孟穎","女","29941168","Y"
"開業","聯慶大藥局","臺北市","萬華區","萬大路306號","劉秋良","女","23039850","Y"
"開業","聯濟藥局","桃園市","蘆竹區","南崁路二段４７４號","蔡來成","男","033222191","N"
"開業","聯鎰藥局","臺中市","大里區","塗城路五０三號","丁品方","女","24925531","Y"
"開業","聯馨藥局","臺南市","北門區","文山里二重港147號1樓","廖本能","男","067861690","N"
"開業","聯鑫藥師藥局","新北市","三重區","正義北路二六九號","張玉錦","女","89829880","Y"
"開業","臨生藥局","高雄市","小港區","鳳鳴路１４６之４號","王榮臨","男","078711290","Y"
"開業","臨沂中西藥局","臺北市","中正區","忠孝東路2段134巷26號(1樓)","詹復任","男","","Y"
"開業","薇妮雙鳳藥局","新北市","新莊區","雙鳳路21號1樓","王楷葳","男","29076993","Y"
"開業","薇妮藥妝藥局","新北市","新莊區","民安路99號1樓","吳佩蓉","女","(02)82010817","Y"
"開業","薪敏生藥局","嘉義縣","中埔鄉","中山路五段九四二號","謝周全","男","052393366","N"
"開業","謙禾藥局","新北市","板橋區","漢生東路285號1樓","劉志良","男","229596599","Y"
"開業","謙和藥師藥局","臺南市","新營區","延平路101之2號","翁宇謙","男","66322957","Y"
"開業","謚安中西藥局","新北市","蘆洲區","永平街６號","陳坤波","男","0222893949","Y"
"開業","謝氏藥局","桃園市","新屋區","新屋村中華路二九Ｏ號","邱廖聰","男","4779233","Y"
"開業","謝享景中西藥局","嘉義市","西區","仁愛路311號","謝憲瑞","男","2853618、0052343785","N"
"開業","謝藥局","臺中市","豐原區","市前街二三號","林寶珠","女","25221812","Y"
"開業","謝藥局","臺南市","北門區","保吉里412號1樓","謝博山","男","067864192","Y"
"開業","謝藥局","高雄市","鳳山區","南江街１２６號","謝明德","男","077226685","Y"
"開業","謝藥局","雲林縣","東勢鄉","東南村東勢東路６９號","謝文進","男","056691058","Y"
"開業","賽珠藥局","高雄市","旗山區","延平一路４９６號","陳育弟","女","07 0 0","Y"
"開業","鍵豐藥局","新北市","新莊區","中和街一五八號一樓","林萬號","男","","Y"
"開業","鍾銘藥局","臺中市","北區","英才路一四○巷六號一樓","賴浴芬","男","422057018","N"
"開業","鍾藥局","雲林縣","西螺鎮","廣福里中山路８５號","鐘萬選","男","055863869","N"
"開業","鎂騏藥局","苗栗縣","後龍鎮","新民里中心路１２０之１１號","李淵龍","男","037723 819","N"
"開業","霞海久億藥局","高雄市","仁武區","霞海路30號1樓","林冠丞","男","","Y"
"開業","韓政藥局","臺南市","中西區","和善街2號","韓慧玲","女","062597270","N"
"開業","韓藥局","雲林縣","崙背鄉","南陽村5鄰中山路207號","韓妙玲","女","056961462 0928954135","Y"
"開業","顆顆藥局","桃園市","蘆竹區","中山路127號","黃于真","女","","Y"
"開業","駿俏藥局","臺北市","松山區","八德路2段397號1樓","羅云翎","女","287728085","Y"
"開業","鴻仁大藥局","苗栗縣","竹南鎮","博愛街１８１號","彭勝明","男","037462 396","Y"
"開業","鴻合藥局","嘉義縣","太保市","新埤村１６３號","戴和林","男","053711228","N"
"開業","鴻安中西藥局","桃園市","中壢區","新中北路二段１９１號１樓","花嘉鴻","男","34520615","Y"
"開業","鴻安藥局","高雄市","大寮區","鳳林三路391.393號1樓","李俊明","男","","Y"
"開業","鴻安藥局","桃園市","楊梅區","永美路１４４號","劉鴻成","男","034824831","N"
"開業","鴻州藥局","高雄市","仁武區","八卦里八德西路2298號1樓","侯陳麗華","女","73752888","Y"
"開業","鴻成藥局","新北市","三重區","同安街１１３號","陳春興","男","0029727025","Y"
"開業","鴻辰藥局","基隆市","七堵區","百三街４２號","曹淑芳","女","224514485","Y"
"開業","鴻明藥局","彰化縣","溪湖鎮","平和街１９６號","楊鴻明","男","平和街和048820 185","Y"
"開業","鴻恩藥局","臺北市","北投區","中央南路一段129號","陳士斌","男","228926410","Y"
"開業","鴻泰健保藥局","新北市","三重區","重新路一段95號1樓","康國鴻","男","(02)29769055","Y"
"開業","鴻真藥局","新北市","樹林區","保安街一段２０巷６號","李素真","女","0026828977","Y"
"開業","鴻發健保藥局","桃園市","桃園區","大有路543號","黃品柱","男","33582468","Y"
"開業","鴻源藥局","臺中市","南區","德富路9號1樓","許夢惠","女","22655436","Y"
"開業","鴻達藥局","臺南市","新營區","復興路１２４號","林素瑛","女","066358837","Y"
"開業","鴻福西藥局","高雄市","苓雅區","成功一路６２號","洪清吉","男","073335553","N"
"開業","鴻銘藥局","雲林縣","古坑鄉","中山路３７７號","謝爵名","男","055821267","Y"
"開業","鴻儀大藥局","臺中市","南區","大慶街二段三之四號一樓","賴泓志","男","422611769","Y"
"開業","鴻德藥局","嘉義縣","義竹鄉","仁里村３９９號","趙玉貴","女","053412697","N"
"開業","鴻慶藥局","高雄市","三民區","裕誠路７０號","李惠倫","女","79536166","Y"
"開業","鴻輝大藥局","苗栗縣","後龍鎮","中華路６４之１號","陳鴻基","男","037721 952","Y"
"開業","鴻樺藥局","新竹縣","湖口鄉","勝利路二段六二號","余　鴻","男","035984698","N"
"開業","鴻興大藥局","高雄市","岡山區","中華路136號","劉瑞林","男","076259903","Y"
"開業","鴻霖藥局","基隆市","七堵區","永富路六一號","蔡進旺","男","24557219","N"
"開業","鴻濟藥局","臺北市","信義區","永吉路326巷2號1樓","陳佳慧","女","27645331","Y"
"開業","鴻馨藥師健保藥局","宜蘭縣","宜蘭市","康樂路139號","簡鴻文","男","9333408","Y"
"開業","曜合藥局","新北市","三重區","正義北路4之1號1樓","謝福山","男","229817494","Y"
"開業","曜康藥局","新北市","板橋區","國光路45號(1樓)","呂佳芸","女","222726658","Y"
"開業","歸仁丁丁藥局","臺南市","歸仁區","中山路三段73號1樓","張瑞文","男","062300767. 0920725508","Y"
"開業","禮仁藥局","宜蘭縣","宜蘭市","中山路5段31號","陳依婷","女","39288884","Y"
"開業","禮安藥師藥局","新北市","新莊區","自立街124號1樓","李志青","女","0229942891","Y"
"開業","禮隆藥局","新北市","三重區","自強路四段6４號","莊月霞","女","0029894735","Y"
"開業","簡藥局","臺南市","東區","東榮街１之２號","簡健增","男","062368796","N"
"開業","薰衣草藥局","桃園市","中壢區","新生路335號1樓","魏婉婷","女","34253330","Y"
"開業","藍天藥局","花蓮縣","花蓮市","林森路421號","林汝鈺","女","38328152","Y"
"開業","藍玉藥局","高雄市","鼓山區","九如四路二００二號","張棟梁","男","075837528","Y"
"開業","藍田丁丁藥局","高雄市","楠梓區","藍田路465號1樓","郭易廷","男","","Y"
"開業","藍田藥局","高雄市","楠梓區","藍田路1號","徐琮益","男","73601236","Y"
"開業","藍昌新高橋藥局","高雄市","楠梓區","藍昌路387號1樓","黃豐姿","女","5912358","Y"
"開業","藍藥局","高雄市","鼓山區","九如四路６６５號","藍信祥","男","075217366","N"
"開業","藍藥局","嘉義市","西區","北興街398之1號","藍勝騰","男","52338909","N"
"開業","豐仁藥局","臺北市","中正區","寧波西街161號","黃敬堯","男","223033908","Y"
"開業","豐田藥局","桃園市","八德區","豐田二路52號","黃翊航","男","33683168","Y"
"開業","豐田藥局","屏東縣","內埔鄉","振豐村新東路365號","廖怡芬","女","087782858 0929339563","Y"
"開業","豐田藥局","臺東縣","臺東市","中興路4段495之1號1樓","戴碧珠","女","89384057","Y"
"開業","豐禾藥局","臺中市","北屯區","同榮路210號1樓","藍勛勇","男","24260588","Y"
"開業","豐禾藥局","新北市","板橋區","中山路一段279號1樓","王慧婷","女","289510666","Y"
"開業","豐全藥局","臺中市","潭子區","雅潭路一段一六一號","劉淑卿","女","0425322350","Y"
"開業","豐全藥局","南投縣","草屯鎮","中正路１９９號","江錦城","男","49552557","N"
"開業","豐名藥局","彰化縣","員林市","育英路129號","蕭淑坦","女","48324976","N"
"開業","豐安中西藥局","高雄市","三民區","鼎力路264號1樓","周金靜","女","73423180",""
"開業","豐安藥局","臺中市","豐原區","南陽路238號","詹進章","男","25297928","N"
"開業","豐安藥局","嘉義市","西區","老吸街３７號","何俊清","男","0052352410","N"
"開業","豐安藥局","新北市","三峽區","復興路42巷9號1樓","曾月桂","女","",""
"開業","豐安藥局","新北市","三重區","三和路二段一五四巷一八號一樓","郭昭利","男","0029746701","Y"
"開業","豐安藥局","彰化縣","鹿港鎮","玉順里海浴路39巷1號","鐘駿輝","男","47746157","Y"
"開業","豐安藥局","南投縣","草屯鎮","中正路１２１９號","何添泉","男","49334412","Y"
"開業","豐安藥局","雲林縣","東勢鄉","東北村康安路七十六號","林能山","男","056991672","Y"
"開業","豐年藥局","基隆市","中正區","正豐街42號1樓","劉孟翰","男","24631098","Y"
"開業","豐年藥局","新北市","新莊區","中正路三七七巷十六號","林敬俊","男","2220711823","Y"
"開業","豐成藥局","高雄市","三民區","寶鼎街４８巷５１號","王豐成","男","073439616/0935404960","N"
"開業","豐原西勢藥局","臺中市","豐原區","西勢路200號1樓","江正傑","男","425262392","Y"
"開業","豐原啄木鳥藥局","臺中市","豐原區","中山路178號1樓","鄭超鴻","男","425295340","Y"
"開業","豐原福倫藥局","臺中市","豐原區","中正路296號","呂岳勲","男","425276618","Y"
"開業","豐原藥局","臺中市","豐原區","新生北路206號之1(1樓)","張郁珮","女","","Y"
"開業","豐桂藥局","臺南市","北區","大和路218號","施春柑","女","062598915","N"
"開業","豐康藥局","臺中市","中區","綠川東街30號1樓","楊秉？","男","422246998","Y"
"開業","豐盛藥局","新竹市","北區","光華二街35號","陳瑞瑩","女","35335651","Y"
"開業","豐陽藥局","臺南市","南區","文南路１１５號","羅宏木","男","062610628","Y"
"開業","豐隆藥局","高雄市","小港區","飛機路三０九號","張順良","男","078013538","N"
"開業","豐隆藥局","南投縣","鹿谷鄉","廣興村興產路１１０號","林錦生","男","49752656","N"
"開業","豐源中西藥局","臺南市","東山區","達雲路一段三十五號","蘇荷荀","女","066802615","Y"
"開業","豐源藥局","彰化縣","二水鄉","光化村員集路四段56號","黃淑琴","女","48796832","Y"
"開業","豐源藥局","南投縣","名間鄉","員集路八九號","江長源","男","","Y"
